area_code,area_name,gender,age,bmi,wc,fpg,hba1c,sbp,dbp,tg,hdl,ldl,ast,alt,ggtp,hb,nfpg,cre,egfr
1302,東京都_区南部,f,40,21.7,76.7,89.8,5.3,111.0,69.0,74.5,70.9,113.0,19.2,16.3,21.9,12.8,89.8,0.6,82.8
1302,東京都_区南部,f,45,22.1,78.0,91.3,5.4,114.5,71.2,79.4,72.3,118.6,20.1,17.3,24.4,12.9,91.3,0.6,79.6
1302,東京都_区南部,f,50,22.2,79.1,93.1,5.5,117.4,73.0,86.7,74.7,128.0,22.2,19.9,28.9,13.2,93.1,0.7,75.8
1302,東京都_区南部,f,55,22.0,79.5,95.0,5.6,119.6,74.0,91.1,75.7,133.0,23.5,21.2,31.2,13.9,94.6,0.7,72.5
1302,東京都_区南部,f,60,22.1,80.1,96.3,5.6,123.3,74.8,94.8,75.4,131.7,23.7,20.7,30.6,13.6,97.0,0.7,71.6
1302,東京都_区南部,f,65,22.3,81.3,96.8,5.7,127.9,75.5,100.5,74.0,129.0,23.8,20.2,29.3,13.9,99.7,0.7,69.3
1302,東京都_区南部,f,70,22.4,81.9,97.5,5.7,131.1,75.2,104.3,71.9,125.6,24.1,19.7,27.6,13.0,100.4,0.7,68.1
1303,東京都_区西南部,m,40,23.6,83.9,95.0,5.4,118.5,74.6,122.8,58.6,127.5,25.4,31.1,47.2,15.1,93.4,0.9,79.6
1303,東京都_区西南部,m,45,24.0,84.8,97.2,5.5,120.3,76.8,126.9,59.1,129.3,25.5,30.2,50.3,15.4,96.0,0.9,76.3
1303,東京都_区西南部,m,50,24.1,85.4,99.9,5.6,122.3,78.6,128.5,59.9,129.0,25.3,28.7,51.5,15.1,98.3,0.9,73.5
1303,東京都_区西南部,m,55,24.0,85.7,102.2,5.6,124.1,79.6,127.1,60.7,126.8,25.4,27.4,51.5,15.1,100.7,0.9,71.1
1303,東京都_区西南部,m,60,24.0,86.1,103.7,5.7,126.5,79.7,125.1,61.4,123.5,25.6,25.8,51.1,15.2,104.5,0.9,69.1
1303,東京都_区西南部,m,65,23.9,86.7,104.9,5.8,129.1,78.8,122.3,61.5,120.1,25.1,24.1,46.4,14.8,107.0,0.9,67.2
1303,東京都_区西南部,m,70,23.6,86.8,105.7,5.8,130.8,76.8,119.3,60.9,117.1,24.8,22.8,41.7,0.0,109.6,0.9,64.2
1303,東京都_区西南部,f,40,21.2,75.6,89.2,5.3,108.7,67.9,72.8,72.0,111.6,19.4,16.0,21.3,12.8,88.7,0.6,83.1
1303,東京都_区西南部,f,45,21.5,76.9,90.6,5.3,111.7,69.7,77.2,73.4,117.4,20.1,16.7,23.0,13.1,90.1,0.6,78.9
1303,東京都_区西南部,f,50,21.6,77.9,92.2,5.4,114.8,71.8,83.1,76.0,127.2,22.1,19.0,27.4,13.2,91.5,0.7,74.9
1303,東京都_区西南部,f,55,21.5,78.5,94.2,5.5,117.3,73.0,88.4,76.8,132.7,23.3,20.3,30.0,13.3,92.8,0.7,72.2
1303,東京都_区西南部,f,60,21.6,79.1,95.3,5.6,121.0,74.1,92.7,76.8,132.3,23.8,20.3,30.0,13.7,95.1,0.7,71.3
1303,東京都_区西南部,f,65,21.9,80.5,95.8,5.6,125.5,74.8,98.2,74.9,130.2,23.7,19.7,28.4,14.3,97.2,0.7,69.3
1303,東京都_区西南部,f,70,22.0,81.1,97.4,5.7,129.2,74.5,102.1,72.6,127.0,24.0,19.4,27.6,0.0,100.0,0.7,68.6
1304,東京都_区西部,m,40,23.9,84.5,95.5,5.4,119.5,75.5,126.5,57.9,127.5,25.8,32.3,48.4,15.2,97.1,0.9,80.0
1304,東京都_区西部,m,45,24.2,85.4,98.0,5.5,121.5,77.8,131.2,58.4,128.8,26.0,31.6,52.1,14.8,96.9,0.9,76.9
1304,東京都_区西部,m,50,24.3,85.9,100.9,5.6,123.3,79.3,132.4,59.2,128.2,25.9,29.7,53.5,14.9,100.3,0.9,73.9
1304,東京都_区西部,m,55,24.2,86.1,103.2,5.7,125.1,80.2,131.0,60.1,126.2,25.8,27.8,53.5,15.0,101.6,0.9,71.3
1304,東京都_区西部,m,60,24.1,86.3,104.4,5.7,127.3,80.3,126.5,61.1,123.3,25.9,26.3,51.4,14.6,105.9,0.9,69.6
1304,東京都_区西部,m,65,24.0,86.9,105.1,5.8,129.7,79.3,124.0,60.6,119.8,25.3,24.3,46.9,14.7,109.1,0.9,66.4
1304,東京都_区西部,m,70,23.6,86.6,105.8,5.8,131.8,77.5,118.2,60.4,117.8,25.2,23.0,43.2,15.3,111.2,0.9,64.5
1304,東京都_区西部,f,40,21.6,76.5,89.7,5.3,109.9,68.7,74.8,71.2,112.2,19.3,16.2,21.6,12.6,89.9,0.6,83.0
1304,東京都_区西部,f,45,22.0,77.8,91.2,5.4,113.0,70.7,79.5,72.2,117.2,20.2,17.1,24.1,12.9,90.8,0.6,79.1
1304,東京都_区西部,f,50,22.0,78.6,92.6,5.5,115.8,72.4,84.9,74.9,127.1,22.2,19.4,27.9,13.2,92.4,0.7,74.6
1304,東京都_区西部,f,55,21.8,79.2,94.7,5.6,118.3,73.5,90.2,75.8,132.4,23.5,20.7,30.8,13.6,94.2,0.7,72.6
1304,東京都_区西部,f,60,21.8,79.7,95.9,5.6,121.7,74.4,94.0,75.5,132.7,23.6,20.3,30.0,13.9,94.8,0.7,70.9
1304,東京都_区西部,f,65,21.9,80.6,96.6,5.6,126.3,75.3,97.1,73.9,130.9,23.6,19.7,28.4,13.6,96.8,0.7,68.4
1304,東京都_区西部,f,70,22.1,81.4,97.9,5.7,130.3,75.2,100.8,71.7,128.4,24.1,19.5,27.2,13.7,101.1,0.7,67.1
1305,東京都_区西北部,m,40,24.1,84.8,95.7,5.4,120.7,76.3,128.1,58.0,128.0,25.8,32.8,48.7,15.3,94.9,0.9,80.1
1305,東京都_区西北部,m,45,24.5,85.7,98.3,5.5,122.9,78.7,132.7,58.5,129.4,25.9,31.7,52.0,15.2,97.2,0.9,76.9
1305,東京都_区西北部,m,50,24.5,86.2,101.1,5.6,124.9,80.3,134.0,59.5,128.2,25.7,29.7,53.0,15.2,99.6,0.9,74.2
1305,東京都_区西北部,m,55,24.4,86.5,103.6,5.7,126.7,81.0,133.6,60.2,125.6,25.8,28.0,53.9,15.1,102.4,0.9,71.6
1305,東京都_区西北部,m,60,24.2,86.6,105.4,5.8,129.2,81.0,130.1,61.0,122.2,25.7,26.1,52.2,14.5,103.7,0.9,70.0
1305,東京都_区西北部,m,65,24.0,86.8,106.3,5.8,131.4,79.5,128.7,60.5,119.7,25.5,24.4,48.4,13.8,103.5,0.9,67.2
1305,東京都_区西北部,m,70,23.8,86.9,106.0,5.9,132.9,77.4,125.5,59.5,116.5,24.9,22.6,43.5,14.8,105.3,0.9,65.0
1305,東京都_区西北部,f,40,22.0,77.1,89.9,5.3,111.3,69.4,76.1,71.2,113.2,19.3,16.5,21.6,12.7,90.1,0.6,82.7
1305,東京都_区西北部,f,45,22.3,78.3,91.3,5.4,114.9,71.7,82.0,72.5,118.3,20.2,17.3,24.1,12.8,91.5,0.6,78.7
1305,東京都_区西北部,f,50,22.4,79.3,93.0,5.5,118.2,73.5,88.8,75.0,128.2,22.2,19.8,28.5,13.0,92.7,0.7,74.9
1305,東京都_区西北部,f,55,22.2,79.8,95.0,5.6,120.3,74.4,93.0,76.1,133.3,23.4,21.0,30.8,13.6,93.9,0.7,72.0
1305,東京都_区西北部,f,60,22.2,80.4,96.5,5.6,124.2,75.5,98.3,75.4,132.4,23.6,20.5,30.2,13.2,95.3,0.7,70.3
1305,東京都_区西北部,f,65,22.4,81.5,97.1,5.7,128.5,75.7,103.8,73.1,130.0,23.7,20.0,28.7,13.3,96.3,0.7,69.0
1305,東京都_区西北部,f,70,22.5,82.0,97.8,5.8,131.9,75.5,107.0,70.7,126.6,23.9,19.4,26.9,13.6,98.1,0.7,67.9
1306,東京都_区東北部,m,40,24.5,85.6,96.2,5.5,121.7,76.9,131.4,57.3,128.1,25.9,33.3,49.3,15.0,95.5,0.9,79.8
1306,東京都_区東北部,m,45,24.8,86.5,99.0,5.6,124.2,79.5,135.4,58.0,129.2,26.3,32.4,54.0,15.3,98.4,0.9,77.4
1306,東京都_区東北部,m,50,24.8,86.9,101.9,5.7,126.3,81.0,137.8,58.8,128.0,26.1,30.2,54.9,15.0,101.5,0.9,74.8
1306,東京都_区東北部,m,55,24.6,87.1,104.6,5.7,128.2,81.6,136.7,59.4,124.8,26.1,28.3,56.2,15.2,105.0,0.9,72.3
1306,東京都_区東北部,m,60,24.4,87.2,106.6,5.8,130.5,81.3,132.9,60.4,121.3,25.9,26.4,55.4,14.4,106.3,0.9,69.6
1306,東京都_区東北部,m,65,24.3,87.7,107.4,5.9,132.8,79.7,134.7,59.4,117.9,25.9,25.1,52.0,15.7,108.6,0.9,69.1
1306,東京都_区東北部,m,70,23.9,87.4,107.0,5.9,133.9,77.4,129.4,59.0,115.3,24.9,23.0,45.4,14.5,110.6,0.9,66.7
1306,東京都_区東北部,f,40,22.3,78.0,90.0,5.3,112.8,69.9,76.9,70.0,113.0,19.6,16.9,22.2,12.7,90.6,0.6,83.1
1306,東京都_区東北部,f,45,22.7,79.4,91.8,5.4,116.8,72.5,83.9,71.6,119.0,20.4,17.9,25.3,13.3,92.3,0.6,79.6
1306,東京都_区東北部,f,50,22.9,80.5,93.5,5.5,120.0,74.3,91.6,73.6,128.3,22.4,20.3,29.8,13.4,93.9,0.7,75.6
1306,東京都_区東北部,f,55,22.7,81.0,95.6,5.6,122.1,75.1,97.2,74.2,132.6,23.4,21.2,31.5,13.3,96.0,0.7,73.1
1306,東京都_区東北部,f,60,22.8,81.7,97.1,5.6,125.8,75.9,102.6,73.7,131.6,23.7,21.0,31.7,13.4,97.5,0.7,71.9
1306,東京都_区東北部,f,65,22.9,82.6,97.9,5.7,129.9,76.0,107.3,71.8,129.0,23.7,20.5,29.4,13.9,98.7,0.7,71.5
1306,東京都_区東北部,f,70,22.9,82.9,99.1,5.7,132.5,75.5,108.7,70.0,125.3,23.7,19.8,27.4,13.7,99.9,0.7,68.9
1307,東京都_区東部,m,40,24.3,85.2,95.7,5.4,120.8,76.2,128.2,57.5,127.8,25.8,32.9,49.1,15.1,95.3,0.9,80.2
1307,東京都_区東部,m,45,24.6,86.0,98.7,5.5,123.1,78.6,134.3,58.2,129.0,26.1,32.0,53.6,15.2,98.6,0.9,77.0
1307,東京都_区東部,m,50,24.7,86.5,101.5,5.6,125.1,80.1,136.3,59.1,127.7,26.1,30.2,55.1,15.2,103.5,0.9,74.1
1307,東京都_区東部,m,55,24.4,86.6,104.3,5.7,127.2,80.9,135.3,59.9,125.4,25.9,28.1,55.4,15.0,105.3,0.9,71.9
1307,東京都_区東部,m,60,24.3,86.7,106.2,5.8,129.8,80.8,132.1,60.5,121.4,26.0,26.3,54.0,14.7,108.2,0.9,70.6
1307,東京都_区東部,m,65,24.1,87.1,107.3,5.9,132.0,79.3,131.7,59.6,117.9,26.2,24.9,51.0,14.4,110.9,0.9,69.3
1307,東京都_区東部,m,70,23.9,87.2,107.2,5.9,133.0,76.9,130.2,58.5,114.2,25.5,22.7,46.1,14.1,115.1,0.9,66.8
1307,東京都_区東部,f,40,22.0,77.2,89.8,5.3,111.5,69.3,76.3,70.6,112.7,19.5,16.7,22.2,12.8,90.5,0.6,83.1
1307,東京都_区東部,f,45,22.3,78.4,91.5,5.4,115.3,71.5,82.0,71.6,118.3,20.3,17.5,24.6,12.8,92.5,0.6,79.1
1307,東京都_区東部,f,50,22.5,79.6,93.4,5.5,118.7,73.5,90.0,73.9,127.5,22.2,19.9,28.9,13.1,94.9,0.7,75.1
1307,東京都_区東部,f,55,22.4,80.0,95.6,5.6,121.1,74.4,95.3,74.7,132.8,23.6,21.3,31.4,13.3,97.1,0.7,72.6
1307,東京都_区東部,f,60,22.4,80.5,97.5,5.7,125.1,75.4,100.2,74.1,131.4,23.7,20.8,30.5,13.5,99.5,0.7,70.8
1307,東京都_区東部,f,65,22.7,81.9,98.6,5.8,129.1,75.7,108.3,71.2,127.9,24.1,20.4,29.5,13.9,100.6,0.7,69.9
1307,東京都_区東部,f,70,22.8,82.6,98.9,5.8,132.0,75.3,112.2,69.1,123.0,24.4,19.5,27.8,13.3,103.7,0.7,67.5
1308,東京都_西多摩,m,40,24.3,85.1,95.6,5.4,123.8,77.9,124.0,57.6,126.6,25.8,32.5,46.5,15.3,95.3,0.9,80.0
1308,東京都_西多摩,m,45,24.6,85.9,98.3,5.5,126.0,80.2,129.6,57.7,128.5,26.0,31.9,48.2,15.4,97.7,0.9,76.9
1308,東京都_西多摩,m,50,24.6,86.3,100.8,5.6,127.8,81.4,130.2,58.3,127.2,26.1,30.1,51.4,15.2,99.0,0.9,74.6
1308,東京都_西多摩,m,55,24.4,86.5,103.1,5.7,129.3,81.8,129.2,58.7,125.5,25.7,28.0,50.0,15.2,101.4,0.9,71.8
1308,東京都_西多摩,m,60,24.2,86.3,104.3,5.7,131.5,81.4,127.0,59.5,121.8,25.7,26.0,48.9,15.1,104.9,0.9,68.9
1308,東京都_西多摩,m,65,23.9,86.2,104.8,5.8,132.7,79.2,127.6,58.4,118.6,25.6,24.3,45.8,14.7,105.1,0.9,68.8
1308,東京都_西多摩,m,70,23.6,85.7,104.4,5.9,133.5,77.1,123.0,57.8,114.9,25.5,22.8,41.0,15.8,105.6,0.9,65.6
1308,東京都_西多摩,f,40,22.6,78.3,90.2,5.3,115.0,70.5,76.0,68.6,113.2,19.9,17.2,22.0,12.9,91.8,0.6,82.8
1308,東京都_西多摩,f,45,22.8,79.4,91.8,5.4,119.0,72.7,81.8,69.6,118.7,20.5,17.6,23.9,12.8,91.8,0.6,78.9
1308,東京都_西多摩,f,50,22.8,80.2,93.6,5.5,121.8,74.6,89.9,71.5,128.0,22.6,20.5,28.3,13.2,93.8,0.7,75.5
1308,東京都_西多摩,f,55,22.5,80.4,95.5,5.6,123.4,74.8,94.6,72.1,132.6,23.6,21.3,30.2,13.5,94.1,0.7,73.1
1308,東京都_西多摩,f,60,22.5,81.1,97.2,5.6,127.1,75.4,99.1,71.3,131.9,23.8,20.8,29.2,13.6,96.6,0.7,71.6
1308,東京都_西多摩,f,65,22.7,81.8,98.0,5.7,130.9,75.7,106.5,68.7,129.2,24.1,20.6,27.9,13.4,97.6,0.7,70.4
1308,東京都_西多摩,f,70,22.5,81.6,98.7,5.8,133.2,75.1,105.9,67.3,125.7,24.3,19.4,25.5,12.5,99.9,0.6,72.0
1309,東京都_南多摩,m,40,24.1,84.8,95.2,5.5,121.3,76.7,123.1,57.9,127.9,25.5,32.7,45.6,15.2,94.5,0.9,78.8
1309,東京都_南多摩,m,45,24.5,85.7,97.8,5.5,123.3,79.1,129.5,58.0,129.6,25.8,32.2,49.2,15.1,97.9,0.9,75.5
1309,東京都_南多摩,m,50,24.5,86.3,100.4,5.6,124.9,80.4,130.2,58.8,128.5,25.7,30.3,50.7,15.3,101.5,0.9,72.6
1309,東京都_南多摩,m,55,24.3,86.2,102.9,5.7,126.5,81.0,129.6,59.6,126.6,25.4,28.2,50.4,15.1,104.9,0.9,70.3
1309,東京都_南多摩,m,60,24.1,86.3,104.4,5.8,128.5,80.8,125.8,60.5,123.4,25.4,26.4,48.6,14.9,105.3,0.9,68.7
1309,東京都_南多摩,m,65,23.8,86.4,105.1,5.8,131.0,79.5,124.2,60.5,120.5,25.4,24.7,45.9,14.9,109.0,0.9,66.2
1309,東京都_南多摩,m,70,23.5,86.1,105.2,5.8,132.2,77.4,119.6,60.1,117.8,25.0,22.8,40.4,14.8,110.4,0.9,63.7
1309,東京都_南多摩,f,40,22.1,77.5,89.6,5.3,112.8,70.0,73.7,70.9,112.8,19.4,16.7,21.0,12.9,89.8,0.6,82.5
1309,東京都_南多摩,f,45,22.3,78.5,90.9,5.4,116.0,72.0,78.6,72.1,118.5,20.0,17.3,23.2,12.7,91.0,0.6,79.2
1309,東京都_南多摩,f,50,22.4,79.6,92.7,5.5,119.2,73.9,86.2,74.3,128.0,22.2,20.0,27.7,13.3,92.4,0.7,75.3
1309,東京都_南多摩,f,55,22.1,80.1,94.7,5.6,121.2,74.8,90.7,75.1,133.3,23.3,21.1,29.8,13.4,95.6,0.7,72.2
1309,東京都_南多摩,f,60,22.2,80.6,96.2,5.7,124.8,75.7,95.5,74.7,132.8,23.6,20.8,29.2,13.5,97.3,0.7,70.3
1309,東京都_南多摩,f,65,22.4,81.5,97.4,5.7,128.7,75.8,102.2,72.2,130.4,23.8,20.4,27.5,13.4,99.1,0.7,69.1
1309,東京都_南多摩,f,70,22.3,81.7,98.7,5.7,131.8,75.4,103.5,70.4,127.3,24.3,19.8,26.6,13.1,101.6,0.7,66.8
1310,東京都_北多摩西部,m,40,24.1,84.5,95.5,5.5,121.4,76.3,121.6,57.5,127.1,25.5,32.1,45.9,15.3,94.8,0.9,79.6
1310,東京都_北多摩西部,m,45,24.4,85.6,98.3,5.6,123.6,78.9,127.4,57.9,129.4,25.8,31.8,50.7,15.3,97.3,0.9,76.1
1310,東京都_北多摩西部,m,50,24.6,86.3,101.0,5.6,125.8,80.6,130.9,58.3,128.4,25.9,30.4,51.8,15.2,99.6,0.9,73.5
1310,東京都_北多摩西部,m,55,24.3,86.1,103.0,5.7,127.1,81.2,130.2,59.5,125.9,25.7,28.0,50.6,15.1,102.8,0.9,71.2
1310,東京都_北多摩西部,m,60,24.1,86.3,104.7,5.8,129.4,81.1,126.5,59.9,123.0,25.4,26.0,50.3,15.0,105.9,0.9,70.3
1310,東京都_北多摩西部,m,65,23.9,86.3,105.3,5.8,131.6,80.0,121.9,59.7,119.7,25.5,24.6,46.6,15.2,108.2,0.9,66.6
1310,東京都_北多摩西部,m,70,23.6,86.4,105.0,5.9,134.1,78.3,119.5,58.9,117.1,25.1,22.8,42.2,14.9,111.4,1.0,63.2
1310,東京都_北多摩西部,f,40,22.1,77.5,89.8,5.3,112.8,69.3,74.0,69.9,112.6,19.4,16.9,21.2,12.9,88.6,0.6,83.7
1310,東京都_北多摩西部,f,45,22.3,78.5,91.2,5.4,116.1,71.4,79.0,71.3,118.2,20.1,17.4,23.1,12.9,90.8,0.6,79.1
1310,東京都_北多摩西部,f,50,22.5,79.6,93.0,5.5,119.2,73.2,86.0,73.4,127.9,22.3,20.1,27.7,13.3,92.1,0.7,75.7
1310,東京都_北多摩西部,f,55,22.3,80.2,95.2,5.6,121.6,74.2,91.8,74.1,132.8,23.5,21.2,29.5,13.5,93.7,0.7,72.8
1310,東京都_北多摩西部,f,60,22.3,80.7,96.8,5.7,125.2,75.3,95.5,73.8,132.3,23.6,20.7,29.2,13.6,96.3,0.7,71.2
1310,東京都_北多摩西部,f,65,22.4,81.7,97.4,5.7,129.8,76.0,100.0,71.3,129.5,23.8,20.0,28.0,13.7,98.7,0.7,69.3
1310,東京都_北多摩西部,f,70,22.5,82.0,98.5,5.8,133.2,75.8,102.6,69.3,126.8,23.9,19.3,26.1,13.8,100.7,0.7,68.6
1311,東京都_北多摩南部,m,40,23.9,84.3,95.0,5.4,119.7,75.5,122.8,58.0,127.8,25.5,32.3,46.9,15.0,95.0,0.9,79.0
1311,東京都_北多摩南部,m,45,24.2,85.3,97.5,5.5,121.6,77.9,126.7,58.5,129.4,25.5,31.1,49.3,15.1,97.2,0.9,75.9
1311,東京都_北多摩南部,m,50,24.4,85.9,100.2,5.6,123.7,79.6,128.5,59.3,128.6,25.5,29.6,51.0,15.2,98.8,0.9,73.0
1311,東京都_北多摩南部,m,55,24.2,86.1,102.6,5.7,125.5,80.4,128.0,60.1,126.3,25.4,27.6,51.2,14.8,100.7,0.9,70.8
1311,東京都_北多摩南部,m,60,24.1,86.3,104.1,5.7,127.9,80.3,125.0,60.9,123.0,25.4,26.0,49.5,15.3,103.1,0.9,69.2
1311,東京都_北多摩南部,m,65,23.9,86.7,104.3,5.8,130.3,79.0,122.1,60.9,119.4,25.3,24.3,46.2,14.5,106.1,0.9,66.2
1311,東京都_北多摩南部,m,70,23.6,86.4,104.7,5.8,132.3,77.3,117.9,60.6,117.2,24.8,22.5,41.6,14.7,113.5,1.0,65.4
1311,東京都_北多摩南部,f,40,21.7,76.5,89.4,5.3,110.4,68.7,72.0,71.3,112.3,19.2,16.2,20.8,12.9,88.7,0.6,83.1
1311,東京都_北多摩南部,f,45,22.0,77.8,90.8,5.4,113.9,70.8,77.4,72.6,117.5,20.0,16.9,23.1,13.0,89.6,0.6,78.7
1311,東京都_北多摩南部,f,50,22.1,78.8,92.2,5.5,117.0,72.7,83.7,75.0,128.0,22.0,19.4,27.4,13.1,91.8,0.7,75.1
1311,東京都_北多摩南部,f,55,21.9,79.2,94.2,5.6,119.2,73.7,89.0,76.0,132.9,23.2,20.6,29.8,13.6,93.5,0.7,72.4
1311,東京都_北多摩南部,f,60,22.0,79.9,95.6,5.6,123.5,74.9,92.6,75.8,132.8,23.4,20.3,29.2,13.5,95.7,0.7,71.3
1311,東京都_北多摩南部,f,65,22.1,80.9,96.0,5.7,127.9,75.4,98.3,74.0,130.6,23.7,19.8,28.2,13.9,99.4,0.7,69.4
1311,東京都_北多摩南部,f,70,22.2,81.3,97.4,5.7,131.2,75.2,101.4,71.7,127.8,23.7,19.0,26.0,12.9,104.4,0.7,67.6
1312,東京都_北多摩北部,m,40,24.1,84.8,95.2,5.4,121.0,76.4,124.7,57.6,127.7,25.5,32.4,46.0,15.3,94.0,0.9,80.0
1312,東京都_北多摩北部,m,45,24.4,85.6,97.9,5.5,123.0,78.7,129.0,58.3,129.1,25.8,31.8,49.6,15.4,97.8,0.9,76.8
1312,東京都_北多摩北部,m,50,24.5,86.1,100.7,5.6,124.8,80.2,130.8,58.9,128.1,25.7,30.2,51.4,15.2,99.0,0.9,73.7
1312,東京都_北多摩北部,m,55,24.3,86.4,103.0,5.7,126.7,81.0,130.1,60.1,126.4,25.6,28.1,51.6,15.0,102.9,0.9,71.2
1312,東京都_北多摩北部,m,60,24.1,86.4,104.5,5.8,128.7,80.9,126.3,60.6,123.1,25.4,26.1,49.1,15.0,105.9,0.9,69.6
1312,東京都_北多摩北部,m,65,24.0,86.9,105.0,5.8,131.0,79.5,124.8,60.1,120.1,25.5,24.7,48.0,14.6,105.2,0.9,66.5
1312,東京都_北多摩北部,m,70,23.6,86.4,105.1,5.9,132.9,77.8,120.9,59.5,117.4,24.7,22.4,41.3,14.8,106.0,0.9,64.0
1312,東京都_北多摩北部,f,40,22.0,77.5,89.8,5.3,112.2,69.5,73.8,70.8,112.6,19.4,16.7,21.1,12.9,90.5,0.6,83.8
1312,東京都_北多摩北部,f,45,22.3,78.5,91.1,5.4,115.5,71.5,79.0,72.0,118.0,20.2,17.3,23.6,12.9,90.6,0.6,78.6
1312,東京都_北多摩北部,f,50,22.4,79.6,92.7,5.5,118.5,73.3,86.9,74.4,128.0,22.2,19.8,27.8,13.2,91.9,0.7,75.0
1312,東京都_北多摩北部,f,55,22.2,80.0,94.7,5.6,120.5,74.2,91.7,75.5,132.9,23.4,20.9,29.5,13.5,94.0,0.7,71.7
1312,東京都_北多摩北部,f,60,22.2,80.6,96.5,5.6,124.2,75.3,94.6,74.9,133.3,23.7,20.7,29.3,13.5,96.4,0.7,70.9
1312,東京都_北多摩北部,f,65,22.4,81.7,97.0,5.7,128.8,76.1,101.0,72.2,130.7,23.6,20.0,28.3,13.6,95.5,0.7,68.5
1312,東京都_北多摩北部,f,70,22.4,81.9,97.7,5.7,132.1,75.7,103.2,70.1,127.9,23.9,19.4,26.5,13.8,99.5,0.7,64.6
1313,東京都_島しょ,m,40,24.8,85.8,95.3,5.5,126.7,79.3,146.9,57.7,126.8,26.9,33.7,57.6,0.0,100.5,0.8,81.3
1313,東京都_島しょ,m,45,24.8,86.1,98.8,5.6,127.0,80.7,147.7,57.8,127.0,26.1,31.2,62.1,14.4,104.9,0.9,81.4
1313,東京都_島しょ,m,50,24.9,86.5,103.0,5.7,128.1,81.9,142.2,58.1,127.8,26.2,29.7,61.5,13.7,108.2,0.8,79.0
1313,東京都_島しょ,m,55,24.5,86.0,105.4,5.7,130.4,82.5,150.2,60.1,121.5,26.9,27.8,64.4,16.3,106.0,0.8,75.2
1313,東京都_島しょ,m,60,24.5,86.9,104.9,5.8,133.2,81.5,149.2,57.5,118.1,28.4,28.1,57.7,0.0,130.3,0.9,71.5
1313,東京都_島しょ,m,65,24.0,86.3,105.6,5.9,136.3,79.9,125.8,59.2,118.3,25.6,25.1,51.5,14.1,125.6,0.8,72.2
1313,東京都_島しょ,m,70,23.5,86.0,105.9,5.9,133.8,76.2,125.1,58.0,113.0,24.8,22.1,44.6,13.5,125.8,1.0,59.0
1313,東京都_島しょ,f,40,22.7,79.5,91.1,5.4,114.6,71.3,77.2,67.8,112.3,18.9,16.1,21.5,12.1,94.7,0.7,79.2
1313,東京都_島しょ,f,45,22.4,79.1,92.3,5.4,116.4,73.7,90.9,71.6,120.5,19.2,17.0,24.4,14.7,97.4,0.6,87.8
1313,東京都_島しょ,f,50,22.8,80.8,93.7,5.5,122.5,76.4,102.3,73.2,129.3,23.3,19.6,30.7,0.0,94.0,0.6,84.0
1313,東京都_島しょ,f,55,22.8,81.8,96.2,5.7,121.8,76.3,101.8,73.3,134.1,23.2,21.5,31.1,13.6,100.6,0.9,53.9
1313,東京都_島しょ,f,60,23.3,83.8,96.7,5.7,129.5,77.8,109.1,71.1,135.9,23.2,21.0,31.7,13.3,101.1,0.5,93.2
1313,東京都_島しょ,f,65,22.7,82.3,95.4,5.8,133.2,76.0,102.6,69.6,130.1,22.7,18.8,27.4,12.8,105.4,0.6,75.0
1313,東京都_島しょ,f,70,23.1,83.8,98.5,5.9,138.0,77.6,111.0,66.1,127.7,23.8,19.3,26.3,13.9,118.9,0.7,64.6
1404,神奈川県_川崎北部,m,40,23.9,84.4,95.3,5.4,119.8,75.7,121.7,58.2,127.9,25.5,32.5,47.1,15.3,95.4,0.9,78.8
1404,神奈川県_川崎北部,m,45,24.3,85.4,97.8,5.5,121.8,78.0,128.9,58.4,129.5,25.6,31.6,51.3,15.3,94.9,0.9,76.0
1404,神奈川県_川崎北部,m,50,24.4,86.1,101.0,5.6,123.9,79.7,130.0,59.1,129.4,25.7,30.3,51.9,14.9,100.0,0.9,73.2
1404,神奈川県_川崎北部,m,55,24.3,86.2,103.0,5.7,125.3,80.3,129.4,60.0,126.5,25.6,28.4,52.5,15.2,102.4,0.9,70.7
1404,神奈川県_川崎北部,m,60,24.1,86.4,104.6,5.7,128.0,80.5,125.5,60.7,123.8,25.3,26.2,50.6,14.6,101.4,0.9,69.5
1404,神奈川県_川崎北部,m,65,23.8,86.5,106.0,5.8,130.6,79.5,122.6,61.2,121.7,25.5,24.6,47.5,15.3,105.6,0.9,67.5
1404,神奈川県_川崎北部,m,70,23.6,86.3,107.2,5.8,133.1,77.9,118.8,60.9,119.7,25.0,22.8,41.7,16.0,106.5,1.0,63.1
1404,神奈川県_川崎北部,f,40,21.7,76.7,89.4,5.3,110.7,68.8,72.5,71.7,112.4,19.2,16.1,20.9,13.1,88.4,0.6,82.4
1404,神奈川県_川崎北部,f,45,22.0,78.0,90.9,5.4,114.2,71.0,77.3,73.0,118.2,20.1,17.1,23.5,12.7,90.3,0.6,79.4
1404,神奈川県_川崎北部,f,50,22.1,79.1,92.7,5.5,117.4,73.0,84.0,75.5,128.3,22.2,19.6,28.0,13.1,91.0,0.7,75.8
1404,神奈川県_川崎北部,f,55,22.0,79.8,95.0,5.6,119.5,73.9,89.6,76.4,134.3,23.2,20.8,30.3,13.0,92.7,0.7,72.8
1404,神奈川県_川崎北部,f,60,22.0,80.3,96.4,5.6,123.4,75.1,93.7,76.0,133.3,23.5,20.6,30.1,14.1,94.3,0.7,70.5
